Source.Name,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
2004.csv,2004-10-25,EQ,1125,1127,1110.75,1125.55,1118,1117.35,1117.27,"1,198.70",958.55,1173784,1311429091,-
2004.csv,2004-10-21,EQ,1137.25,1139,1122,1133.25,1127,1125.55,1129.68,"1,198.70",958.55,801690,905652951.2,-
2004.csv,2004-10-20,EQ,1144.8,1149.9,1129,1143.2,1134.2,1133.25,1141.59,"1,198.70",958.55,900854,1028401837,-
2004.csv,2004-10-19,EQ,1140.15,1148.7,1136.1,1137.25,1143,1143.2,1142.22,"1,198.70",958.55,1470891,1680074601,-
2004.csv,2004-10-18,EQ,1134,1142,1125.25,1126,1134,1137.25,1135.53,"1,198.70",958.55,1711668,1943642755,-
2004.csv,2004-10-15,EQ,1121.7,1141,1117.25,1116.2,1127.6,1126,1129.32,"1,198.70",958.55,2224968,2512693150,-
2004.csv,2004-10-14,EQ,1103,1124,1088.05,1084.45,1117.5,1116.2,1107.77,"1,198.70",958.55,2403248,2662234310,-
2004.csv,2004-10-12,EQ,1110,1115,1077.65,1089.3,1080,1084.45,1093.36,"1,198.70",958.55,1950064,2132121372,-
2004.csv,2004-10-11,EQ,1100,1111.5,1085,1100.65,1089.6,1089.3,1099.02,"1,198.70",958.55,1166507,1282016130,-
2004.csv,2004-10-09,EQ,1099.9,1103.85,1094.25,1098.05,1103,1100.65,1099.79,"1,198.70",958.55,258539,284338312.6,-
2004.csv,2004-10-08,EQ,1098,1111,1095,1097.1,1097.8,1098.05,1103.24,"1,198.70",958.55,1069865,1180319205,-
2004.csv,2004-10-07,EQ,1083,1100,1083,1081.6,1099.6,1097.1,1093.19,"1,198.70",958.55,1260016,1377437282,-
2004.csv,2004-10-06,EQ,1081,1102.8,1075.05,1080.7,1082,1081.6,1090.08,"1,198.70",958.55,2208833,2407813365,-
2004.csv,2004-10-05,EQ,1080.3,1089,1075.5,1076.5,1077.05,1080.7,1083.44,"1,198.70",958.55,1792661,1942248091,-
2004.csv,2004-10-04,EQ,1057,1081,1054.45,1047.7,1079.2,1076.5,1071.89,"1,198.70",958.55,1891228,2027186074,-
2004.csv,2004-10-01,EQ,1029,1056.45,1026.35,1027.1,1048.5,1047.7,1043.58,"1,198.70",958.55,1371111,1430861574,-
2004.csv,2004-09-30,EQ,1035.6,1040.9,1020.65,1031,1025.1,1027.1,1032.72,"1,198.70",958.55,1565179,1616397418,-
2004.csv,2004-09-29,EQ,1019.25,1033,1016.15,1015.55,1031,1031,1024.61,"1,198.70",958.55,1467147,1503253817,-
2004.csv,2004-09-28,EQ,1016,1027.4,1012.5,1020.75,1016.2,1015.55,1020.82,"1,198.70",958.55,792427,808924865.1,-
2004.csv,2004-09-27,EQ,1027.5,1032.5,1015,1028.8,1019,1020.75,1022.44,"1,198.70",958.55,1028689,1051767929,-
2004.csv,2004-09-24,EQ,1029.1,1040,1026,1030.25,1027.6,1028.8,1033.94,"1,198.70",958.55,1010401,1044692915,-
2004.csv,2004-09-23,EQ,1048,1049,1027,1052.05,1028,1030.25,1037.8,"1,198.70",958.55,1977460,2052199849,-
2004.csv,2004-09-22,EQ,1048.4,1056,1037.1,1045.8,1049.9,1052.05,1047.57,"1,198.70",958.55,1921448,2012857077,-
2004.csv,2004-09-21,EQ,1024.85,1048.5,1022,1022.9,1047.4,1045.8,1039.54,"1,198.70",958.55,1737135,1805822479,-
2004.csv,2004-09-20,EQ,1032.4,1036.9,1020.15,1024.5,1022.5,1022.9,1028.83,"1,198.70",958.55,1069028,1099843534,-
2004.csv,2004-09-17,EQ,1012,1029.9,1010.3,1008.45,1029.9,1024.5,1021.09,"1,198.70",958.55,1828487,1867047286,-
2004.csv,2004-09-16,EQ,1007,1015,1002.5,1006.1,1011,1008.45,1009.82,"1,198.70",958.55,919778,928806251.6,-
2004.csv,2004-09-15,EQ,1018,1020,1001.2,1015.65,1005,1006.1,1009.12,"1,198.70",958.55,1498536,1512208352,-
2004.csv,2004-09-14,EQ,1005,1018.8,1002.95,1003.5,1015.95,1015.65,1012.95,"1,198.70",958.55,1916934,1941763418,-
2004.csv,2004-09-13,EQ,991,1015.5,991,988.8,1002.75,1003.5,1007.31,"1,198.70",958.55,2613114,2632220571,-
2004.csv,2004-09-10,EQ,990,990,976,979.95,989.95,988.8,985.12,"1,198.70",958.55,801884,789950664.3,-
2004.csv,2004-09-09,EQ,997,997.9,978.45,993.7,979.65,979.95,985.16,"1,198.70",958.55,993398,978657426.1,-
2004.csv,2004-09-08,EQ,996,1000.8,991.1,995.6,992.25,993.7,995.29,"1,198.70",958.55,824248,820361682.5,-
2004.csv,2004-09-07,EQ,1035,1035,995,994.85,995,995.6,997.34,"1,198.70",958.55,721529,719610913.6,-
2004.csv,2004-09-06,EQ,1039.9,1039.9,992.9,997.85,996.8,994.85,998.87,"1,198.70",958.55,1129834,1128553952,-
2004.csv,2004-09-03,EQ,1006,1100,990.35,993.65,998.7,997.85,996.91,"1,198.70",958.55,1233732,1229916940,-
2004.csv,2004-09-02,EQ,989.9,1004.6,986,987.9,994,993.65,996.96,"1,198.70",958.55,2669544,2661426196,-
2004.csv,2004-09-01,EQ,990,995,983.6,988.1,986,987.9,989.68,"1,198.70",958.55,2491943,2466235577,-
2004.csv,2004-08-31,EQ,986.5,990,976,986.75,987.8,988.1,982.18,"1,198.70",958.55,2649332,2602132651,-
2004.csv,2004-08-30,EQ,969.9,990,965,962.65,986.4,986.75,982.65,"1,198.70",958.55,3058151,3005106340,-
2004.csv,2004-08-27,EQ,982.4,982.4,958.55,979,961.2,962.65,969.94,"1,198.70",975.30,3830750,3715586031,-
2004.csv,2004-08-26,EQ,992,997,975.3,987.95,976.85,979,985.65,"1,198.70",979.00,5055400,4982864767,-
2004.csv,2004-08-25,EQ,1198.7,1198.7,979,850,985,987.95,1008.32,-,-,17116372,17258760957,-
2005.csv,2005-12-30,EQ,1680,1719.9,1680,1710.05,1700,1702.85,1702.43,"1,753.00","1,093.30",297531,506524911.2,-
2005.csv,2005-12-29,EQ,1690,1719.9,1681.65,1685.65,1715,1710.05,1700.72,"1,753.00","1,093.30",432723,735940370.1,-
2005.csv,2005-12-28,EQ,1695,1710,1676.65,1698.15,1681.65,1685.65,1695.94,"1,753.00","1,093.30",322757,547375963.3,-
2005.csv,2005-12-27,EQ,1662.75,1703,1643,1662.9,1702.8,1698.15,1682.87,"1,753.00","1,093.30",195651,329254750.2,-
2005.csv,2005-12-26,EQ,1674,1674,1656.25,1671.75,1661.85,1662.9,1663.92,"1,753.00","1,093.30",203160,338041955.7,-
2005.csv,2005-12-23,EQ,1687,1705,1665,1684.7,1665.9,1671.75,1682.15,"1,753.00","1,093.30",306879,516216562.2,-
2005.csv,2005-12-22,EQ,1690,1699.7,1678.95,1686.1,1686.5,1684.7,1687.68,"1,753.00","1,093.30",314901,531451024.9,-
2005.csv,2005-12-21,EQ,1705,1714.6,1671,1693.5,1691.3,1686.1,1693.83,"1,753.00","1,093.30",410304,694986754.8,-
2005.csv,2005-12-20,EQ,1750,1750,1687,1734.55,1695.05,1693.5,1698.75,"1,753.00","1,093.30",578571,982850127.4,-
2005.csv,2005-12-19,EQ,1726,1753,1717,1714.4,1732.5,1734.55,1738.8,"1,753.00","1,093.30",587646,1021801717,-
2005.csv,2005-12-16,EQ,1690,1726,1683,1682.8,1715.4,1714.4,1706.01,"1,726.00","1,093.30",988429,1686269826,-
2005.csv,2005-12-15,EQ,1689.9,1698.5,1668.4,1683.9,1683.9,1682.8,1683.51,"1,705.00","1,093.30",531127,894155015.1,-
2005.csv,2005-12-14,EQ,1660,1700,1640,1667.6,1677,1683.9,1669.96,"1,705.00","1,093.30",602401,1005985849,-
2005.csv,2005-12-13,EQ,1652,1678,1645,1650.2,1677,1667.6,1657.76,"1,705.00","1,093.30",753384,1248932049,-
2005.csv,2005-12-12,EQ,1650.35,1705,1642,1682.7,1653,1650.2,1661.01,"1,705.00","1,093.30",773936,1285512242,-
2005.csv,2005-12-09,EQ,1618,1694.6,1611.3,1616.55,1683,1682.7,1658.84,"1,694.60","1,093.30",774278,1284404215,-
2005.csv,2005-12-08,EQ,1595,1624.7,1592.25,1595.55,1610,1616.55,1609.15,"1,638.00","1,093.30",1198149,1927997037,-
2005.csv,2005-12-07,EQ,1562,1600,1560.3,1554,1597,1595.55,1581.87,"1,638.00","1,093.30",702369,1111056490,-
2005.csv,2005-12-06,EQ,1535,1570,1526.3,1531.35,1565,1554,1554.4,"1,638.00","1,093.30",404133,628185770.5,-
2005.csv,2005-12-05,EQ,1552,1554.1,1526.25,1550,1535,1531.35,1538.49,"1,638.00","1,093.30",239135,367906567,-
2005.csv,2005-12-02,EQ,1554.65,1574.4,1541.05,1550.1,1552,1550,1558.23,"1,638.00","1,093.30",598045,931894488.8,-
2005.csv,2005-12-01,EQ,1520,1554.65,1518.75,1521.1,1549,1550.1,1542.34,"1,638.00","1,093.30",520246,802395336.7,-
2005.csv,2005-11-30,EQ,1532,1552.5,1515,1545.35,1524.95,1521.1,1537.24,"1,638.00","1,093.30",502922,773109325.6,-
2005.csv,2005-11-29,EQ,1544.8,1550,1520.55,1547.65,1541.9,1545.35,1538.4,"1,638.00","1,093.30",412928,635248747.3,-
2005.csv,2005-11-28,EQ,1538.8,1550,1536,1538.85,1547.5,1547.65,1545.86,"1,638.00","1,093.30",316906,489892932.6,-
2005.csv,2005-11-26,EQ,1533.5,1540,1527.1,1533.7,1537.1,1538.85,1535.04,"1,638.00","1,093.30",116790,179276810.4,-
2005.csv,2005-11-25,EQ,1524.25,1540,1510.35,1524.25,1535.9,1533.7,1533.78,"1,638.00","1,093.30",418033,641170985.1,-
2005.csv,2005-11-24,EQ,1516,1533.2,1516,1516.65,1530,1524.25,1526.69,"1,638.00","1,093.30",568011,867177936.9,-
2005.csv,2005-11-23,EQ,1500,1522,1499,1499.85,1520,1516.65,1515.96,"1,638.00","1,093.30",756847,1147350919,-
2005.csv,2005-11-22,EQ,1514,1524.8,1488,1518.65,1499,1499.85,1506.27,"1,638.00","1,093.30",593875,894537740.1,-
2005.csv,2005-11-21,EQ,1529.4,1538.7,1506,1526.95,1508.1,1518.65,1524.87,"1,638.00","1,093.30",824667,1257511891,-
2005.csv,2005-11-18,EQ,1512,1531,1512,1507.65,1524,1526.95,1524.04,"1,638.00","1,093.30",1088465,1658861614,-
2005.csv,2005-11-17,EQ,1500,1518,1492.45,1511.7,1503.3,1507.65,1506.73,"1,638.00","1,093.30",609808,918813053,-
2005.csv,2005-11-16,EQ,1511.25,1517,1502.25,1510.3,1509.8,1511.7,1510.53,"1,638.00","1,093.30",842822,1273105038,-
2005.csv,2005-11-14,EQ,1490,1514.65,1490,1482.65,1504,1510.3,1505.7,"1,638.00","1,093.30",1005045,1513295732,-
2005.csv,2005-11-11,EQ,1465,1488,1465,1469.75,1483,1482.65,1481.75,"1,638.00","1,093.30",739986,1096476959,-
2005.csv,2005-11-10,EQ,1457,1476.9,1457,1456.8,1470,1469.75,1466.92,"1,638.00","1,093.30",386962,567641658.4,-
2005.csv,2005-11-09,EQ,1477,1483.05,1450.25,1477,1461,1456.8,1464.41,"1,638.00","1,093.30",625099,915403857.2,-
2005.csv,2005-11-08,EQ,1474,1484.25,1470.4,1464.75,1478,1477,1478.45,"1,638.00","1,093.30",722773,1068580779,-
2005.csv,2005-11-07,EQ,1408,1467.7,1408,1429,1465,1464.75,1454.25,"1,638.00","1,093.30",523560,761387291.7,-
2005.csv,2005-11-02,EQ,1401.3,1436,1388.4,1409.6,1435,1429,1409.43,"1,638.00","1,093.30",356611,502619347.7,-
2005.csv,2005-11-01,EQ,1448.7,1448.7,1400,1401.25,1400,1409.6,1412.5,"1,638.00","1,093.30",66500,93931308.35,-
2005.csv,2005-10-31,EQ,1365,1408,1360.35,1362.15,1401,1401.25,1392.65,"1,638.00","1,093.30",356496,496472671.9,-
2005.csv,2005-10-28,EQ,1409,1409,1355,1401.3,1365,1362.15,1371.77,"1,638.00","1,093.30",562687,771874607.8,-
2005.csv,2005-10-27,EQ,1423,1428.9,1390,1422.25,1405,1401.3,1413.62,"1,638.00","1,093.30",846493,1196619537,-
2005.csv,2005-10-26,EQ,1440,1445,1419.1,1440,1421.9,1422.25,1431.27,"1,638.00","1,093.30",517851,741182831.7,-
2005.csv,2005-10-25,EQ,1418.35,1451,1408.5,1407.5,1445,1440,1429.34,"1,638.00","1,093.30",677539,968433421.4,-
2005.csv,2005-10-24,EQ,1432.2,1444,1401.05,1428.25,1403.85,1407.5,1418.36,"1,638.00","1,093.30",393704,558413985.7,-
2005.csv,2005-10-21,EQ,1429,1436.8,1409,1416.35,1434,1428.25,1422.65,"1,638.00","1,093.30",740427,1053367731,-
2005.csv,2005-10-20,EQ,1415.1,1435,1391.05,1401.6,1422,1416.35,1414.41,"1,638.00","1,093.30",794119,1123211206,-
2005.csv,2005-10-19,EQ,1459.95,1460,1372.15,1440.95,1410,1401.6,1408.89,"1,638.00","1,093.30",1257354,1771473122,-
2005.csv,2005-10-18,EQ,1442,1464.8,1431.1,1434.15,1433,1440.95,1447.49,"1,638.00","1,093.30",1367700,1979728285,-
2005.csv,2005-10-17,EQ,1430,1442,1423.9,1424.05,1431,1434.15,1432.33,"1,638.00","1,093.30",548602,785779514.9,-
2005.csv,2005-10-14,EQ,1450,1452,1415,1441.3,1428,1424.05,1437.11,"1,638.00","1,077.65",653274,938824412.1,-
2005.csv,2005-10-13,EQ,1470,1485,1430.35,1467.75,1438.05,1441.3,1460.67,"1,638.00","1,077.65",1700724,2484202462,-
2005.csv,2005-10-11,EQ,1460,1474.8,1422,1448.5,1467,1467.75,1456.68,"1,638.00","1,077.65",1445640,2105839657,-
2005.csv,2005-10-10,EQ,1449.8,1475,1443.3,1444.8,1445.5,1448.5,1454.08,"1,638.00","1,077.65",671466,976364820.3,-
2005.csv,2005-10-07,EQ,1425,1454,1415.2,1424.65,1447,1444.8,1440.73,"1,638.00","1,054.45",775828,1117758951,-
2005.csv,2005-10-06,EQ,1465.05,1465.05,1417.15,1470,1421.05,1424.65,1440.96,"1,638.00","1,054.45",1029224,1483069149,-
2005.csv,2005-10-05,EQ,1484,1489,1465,1489.75,1475.15,1470,1476.01,"1,638.00","1,054.45",822215,1213595132,-
2005.csv,2005-10-04,EQ,1499.8,1502,1483.3,1497.9,1487,1489.75,1491.38,"1,638.00","1,054.45",793809,1183872731,-
2005.csv,2005-10-03,EQ,1455.4,1504.9,1455.4,1482.35,1498,1497.9,1496.63,"1,638.00","1,054.45",559065,836712467,-
2005.csv,2005-09-30,EQ,1480,1491.8,1464.25,1472.85,1482,1482.35,1480.34,"1,638.00","1,012.50",622872,922065000.8,-
2005.csv,2005-09-29,EQ,1480,1494.4,1465,1469.5,1473.1,1472.85,1479.6,"1,638.00","1,012.50",1052736,1557628024,-
2005.csv,2005-09-28,EQ,1464,1474.9,1447,1462.3,1474.9,1469.5,1460.29,"1,638.00","1,012.50",737508,1076973029,-
2005.csv,2005-09-27,EQ,1475,1481,1446.3,1465.9,1464,1462.3,1465.44,"1,638.00","1,012.50",800501,1173087905,-
2005.csv,2005-09-26,EQ,1420,1473,1416,1412.45,1471,1465.9,1448.44,"1,638.00","1,012.50",286256,414623218.7,-
2005.csv,2005-09-23,EQ,1400.35,1429.8,1400.35,1401.45,1412,1412.45,1418.21,"1,638.00","1,012.50",476978,676456014.2,-
2005.csv,2005-09-22,EQ,1476,1487,1397,1453.65,1400,1401.45,1427.54,"1,638.00","1,012.50",810301,1156739581,-
2005.csv,2005-09-21,EQ,1474,1476,1400,1470.45,1450.5,1453.65,1455.32,"1,638.00","1,012.50",776915,1130656796,-
2005.csv,2005-09-20,EQ,1455,1480,1420,1454.15,1467.1,1470.45,1465.46,"1,638.00","1,012.50",786678,1152848988,-
2005.csv,2005-09-19,EQ,1477.7,1480,1443,1457.6,1454.2,1454.15,1455.32,"1,638.00","1,012.50",359681,523450784.3,-
2005.csv,2005-09-16,EQ,1454.75,1477.7,1436.2,1449.9,1453,1457.6,1452.11,"1,638.00",991.00,685023,994730401,-
2005.csv,2005-09-15,EQ,1402,1454.75,1402,1400.15,1451,1449.9,1433.27,"1,638.00",991.00,1380092,1978040460,-
2005.csv,2005-09-14,EQ,1420,1427,1387,1422.4,1399.25,1400.15,1410.2,"1,638.00",991.00,486260,685725099.6,-
2005.csv,2005-09-13,EQ,1431,1431,1410.6,1430.2,1425,1422.4,1419.65,"1,638.00",991.00,280623,398385901.8,-
2005.csv,2005-09-12,EQ,1429,1638,1406.5,1391.95,1425,1430.2,1423.81,"1,638.00",991.00,828884,1180173192,-
2005.csv,2005-09-09,EQ,1351,1414,1351,1406.1,1397,1391.95,1390.75,"1,479.00",976.00,467722,650482408.5,-
2005.csv,2005-09-08,EQ,1400,1415,1395.25,1398.45,1404,1406.1,1404.05,"1,479.00",976.00,359774,505140136.2,-
2005.csv,2005-09-06,EQ,1415,1419.9,1388,1410.25,1397.1,1398.45,1401.06,"1,479.00",976.00,627930,879765975.5,-
2005.csv,2005-09-05,EQ,1440,1466.9,1406.35,1427.2,1408.7,1410.25,1437.23,"1,479.00",976.00,906848,1303345853,-
2005.csv,2005-09-02,EQ,1430,1440,1415.05,1424.25,1422,1427.2,1431.17,"1,479.00",965.00,615108,880324508.6,-
2005.csv,2005-09-01,EQ,1409.85,1434,1409,1404.85,1418,1424.25,1423.37,"1,479.00",965.00,950023,1352237092,-
2005.csv,2005-08-31,EQ,1380.8,1415.35,1380,1384.35,1395,1404.85,1400.14,"1,479.00",965.00,926112,1296685826,-
2005.csv,2005-08-30,EQ,1355.65,1391,1355.65,1355.35,1382.1,1384.35,1380.13,"1,479.00",965.00,725949,1001906366,-
2005.csv,2005-08-29,EQ,1370,1378,1330,1364.75,1354.1,1355.35,1348.87,"1,479.00",965.00,510167,688149417.3,-
2005.csv,2005-08-26,EQ,1328.45,1370,1325,1323.65,1368,1364.75,1351.46,"1,479.00",958.55,1024833,1385017487,-
2005.csv,2005-08-25,EQ,1305,1330,1300,1295.7,1321.95,1323.65,1313.94,"1,479.00",958.55,792653,1041499408,-
2005.csv,2005-08-24,EQ,1316.05,1318,1284,1316.05,1300.25,1295.7,1296.95,"1,479.00",958.55,504595,654432393.6,-
2005.csv,2005-08-23,EQ,1327,1330.65,1313,1317.85,1315,1316.05,1318.01,"1,479.00",958.55,585802,772091568,-
2005.csv,2005-08-22,EQ,1325,1348.4,1245,1325.35,1315.9,1317.85,1331.22,"1,479.00",958.55,561502,747480789.7,-
2005.csv,2005-08-19,EQ,1315,1332,1311.1,1313.7,1326,1325.35,1323.95,"1,479.00",958.55,620784,821884210.9,-
2005.csv,2005-08-18,EQ,1307,1325,1305.3,1299.15,1309.8,1313.7,1315.75,"1,479.00",958.55,976707,1285103889,-
2005.csv,2005-08-17,EQ,1280,1302,1261.3,1269.05,1299,1299.15,1285.52,"1,479.00",958.55,704686,905887120.6,-
2005.csv,2005-08-16,EQ,1290,1290,1265,1282.85,1265,1269.05,1270.71,"1,479.00",958.55,456676,580302681.6,-
2005.csv,2005-08-12,EQ,1328.4,1328.4,1275.6,1312.85,1278,1282.85,1298.35,"1,479.00",958.55,477729,620259660.1,-
2005.csv,2005-08-11,EQ,1316.65,1329,1306.6,1313.05,1312.1,1312.85,1319.05,"1,479.00",958.55,455664,601045216.1,-
2005.csv,2005-08-10,EQ,1285.65,1316.65,1285.65,1284.4,1315,1313.05,1303.55,"1,479.00",958.55,869760,1133778478,-
2005.csv,2005-08-09,EQ,1275,1287,1264,1283.05,1284.8,1284.4,1280.09,"1,479.00",958.55,592969,759055007.3,-
2005.csv,2005-08-08,EQ,1290,1290,1267.25,1285.4,1285,1283.05,1281.14,"1,479.00",958.55,513670,658084980.4,-
2005.csv,2005-08-05,EQ,1300,1308,1277.2,1295.25,1285,1285.4,1285.48,"1,479.00",958.55,395356,508223758.2,-
2005.csv,2005-08-04,EQ,1305,1319.8,1288,1300.75,1297,1295.25,1303.31,"1,479.00",958.55,793367,1034005824,-
2005.csv,2005-08-03,EQ,1297.5,1307.4,1283,1290.3,1300,1300.75,1297.43,"1,479.00",958.55,909290,1179738411,-
2005.csv,2005-08-02,EQ,1292,1298,1258,1252.2,1295,1290.3,1284.88,"1,479.00",958.55,602690,774383143.8,-
2005.csv,2005-08-01,EQ,1267,1275,1242.65,1268.8,1256,1252.2,1253.89,"1,479.00",958.55,678849,851201728.5,-
2005.csv,2005-07-29,EQ,1275,1290,1262,1284.5,1263.1,1268.8,1273.47,"1,479.00",958.55,1044819,1330541928,-
2005.csv,2005-07-27,EQ,1265,1288,1265,1265.25,1283,1284.5,1278.87,"1,479.00",958.55,324676,415217858.2,-
2005.csv,2005-07-26,EQ,1285.85,1292,1260,1284.35,1265,1265.25,1273.21,"1,479.00",958.55,653710,832307636.1,-
2005.csv,2005-07-25,EQ,1296.6,1302.35,1275.2,1293.95,1286.5,1284.35,1283.63,"1,479.00",958.55,679128,871748007.3,-
2005.csv,2005-07-22,EQ,1285,1297.85,1270.4,1290.3,1293.1,1293.95,1289.02,"1,479.00",958.55,647412,834525038.8,-
2005.csv,2005-07-21,EQ,1321,1321,1280,1308.25,1293,1290.3,1297.22,"1,479.00",958.55,524873,680873466.7,-
2005.csv,2005-07-20,EQ,1335,1335,1305.15,1319.15,1307.1,1308.25,1316.11,"1,479.00",958.55,436788,574861256.4,-
2005.csv,2005-07-19,EQ,1348.4,1358,1260,1322.2,1320.25,1319.15,1321.68,"1,479.00",958.55,584718,772808250.6,-
2005.csv,2005-07-18,EQ,1252,1479,1252,1248.45,1319,1322.2,1327.03,"1,479.00",958.55,1809451,2401189519,-
2005.csv,2005-07-15,EQ,1231,1261.9,1215.05,1225,1252,1248.45,1244.22,"1,475.00",958.55,1167715,1452897492,-
2005.csv,2005-07-14,EQ,1278.65,1287.7,1216.35,1270.75,1219,1225,1237.05,"1,475.00",958.55,1107551,1370092295,-
2005.csv,2005-07-13,EQ,1285,1300,1267,1285.9,1270,1270.75,1277.04,"1,475.00",958.55,808730,1032779158,-
2005.csv,2005-07-12,EQ,1318.6,1321,1272.3,1326.05,1287,1285.9,1291.25,"1,475.00",958.55,768825,992748413.8,-
2005.csv,2005-07-11,EQ,1311.1,1330,1311.1,1311.1,1320.55,1326.05,1322.13,"1,475.00",958.55,473908,626568776.5,-
2005.csv,2005-07-08,EQ,1310.6,1329.4,1293.55,1309.65,1309.5,1311.1,1311.16,"1,475.00",958.55,761000,997791461.3,-
2005.csv,2005-07-07,EQ,1323.1,1340,1303.25,1323.1,1308.1,1309.65,1322.15,"1,475.00",958.55,436111,576604577.8,-
2005.csv,2005-07-06,EQ,1326,1332.6,1316.15,1320.2,1321.5,1323.1,1323.95,"1,475.00",958.55,382152,505948694.8,-
2005.csv,2005-07-05,EQ,1369.75,1369.75,1312.6,1359.05,1322.5,1320.2,1336.1,"1,475.00",958.55,648422,866357978,-
2005.csv,2005-07-04,EQ,1358.8,1371.9,1331,1352.4,1366.2,1359.05,1348.27,"1,475.00",958.55,493956,665988351.5,-
2005.csv,2005-07-01,EQ,1350,1356.7,1340.35,1358.1,1352,1352.4,1350.38,"1,475.00",958.55,602571,813699504.2,-
2005.csv,2005-06-30,EQ,1338.8,1365,1338.8,1332.55,1352.9,1358.1,1351.43,"1,475.00",958.55,898625,1214432685,-
2005.csv,2005-06-29,EQ,1325,1357.95,1322.15,1323.55,1328.05,1332.55,1337.75,"1,475.00",958.55,805830,1077999410,-
2005.csv,2005-06-28,EQ,1318,1328,1314.05,1316.45,1322.5,1323.55,1320.72,"1,475.00",958.55,722014,953575636.7,-
2005.csv,2005-06-27,EQ,1319.7,1333,1308,1325.75,1311.8,1316.45,1324.23,"1,475.00",958.55,443516,587318114,-
2005.csv,2005-06-24,EQ,1300,1338.3,1295,1307.4,1325,1325.75,1322.36,"1,475.00",958.55,752665,995296486.3,-
2005.csv,2005-06-23,EQ,1330,1337.75,1305,1333.35,1307.6,1307.4,1314.97,"1,475.00",958.55,459618,604383218.4,-
2005.csv,2005-06-22,EQ,1309,1339,1309,1305.1,1333,1333.35,1327.29,"1,475.00",958.55,1442172,1914184204,-
2005.csv,2005-06-21,EQ,1300,1312.4,1283.3,1295.9,1303.4,1305.1,1303.57,"1,475.00",958.55,1307943,1704994689,-
2005.csv,2005-06-20,EQ,1275,1301.95,1270.3,1267.65,1292.5,1295.9,1289.67,"1,475.00",958.55,801584,1033777142,-
2005.csv,2005-06-17,EQ,1282.7,1286.45,1263.1,1277.7,1270,1267.65,1274.75,"1,475.00",958.55,383499,488865811.1,-
2005.csv,2005-06-16,EQ,1277.8,1287.9,1264.85,1272.15,1278.9,1277.7,1277.02,"1,475.00",958.55,574194,733258505.1,-
2005.csv,2005-06-15,EQ,1269.75,1277.9,1266.3,1266.05,1270,1272.15,1272.54,"1,475.00",958.55,348884,443968924.9,-
2005.csv,2005-06-14,EQ,1277,1279.9,1260.2,1271.65,1267,1266.05,1267.17,"1,475.00",958.55,431548,546845072.1,-
2005.csv,2005-06-13,EQ,1275,1283,1260.2,1266.15,1272.95,1271.65,1270.7,"1,475.00",958.55,323754,411392676,-
2005.csv,2005-06-10,EQ,1280,1300,1261.1,1277.3,1267.95,1266.15,1281.22,"1,475.00",958.55,830328,1063830580,-
2005.csv,2005-06-09,EQ,1294,1299,1271.35,1292.1,1275.8,1277.3,1284.4,"1,475.00",958.55,449792,577713035.1,-
2005.csv,2005-06-08,EQ,1280,1296,1276.1,1277.65,1289.1,1292.1,1287.27,"1,475.00",958.55,604064,777593024.7,-
2005.csv,2005-06-07,EQ,1288.8,1288.8,1269.05,1280.4,1276.2,1277.65,1278.24,"1,475.00",958.55,462274,590898000.9,-
2005.csv,2005-06-06,EQ,1295,1301.7,1270.3,1281.6,1276.9,1280.4,1289.33,"1,475.00",958.55,724064,933559734.8,-
2005.csv,2005-06-04,EQ,1290,1293.85,1278,1293.15,1279,1281.6,1285.06,"1,475.00",958.55,169770,218164694.1,-
2005.csv,2005-06-03,EQ,1268.55,1296.7,1261.05,1268.55,1296,1293.15,1283.99,"1,475.00",958.55,818566,1051033167,-
2005.csv,2005-06-02,EQ,1308,1309,1265.1,1304.5,1267.25,1268.55,1280.27,"1,475.00",958.55,1384578,1772639096,-
2005.csv,2005-06-01,EQ,1330,1330,1297.55,1334.25,1300.5,1304.5,1309.18,"1,475.00",958.55,941261,1232283545,-
2005.csv,2005-05-31,EQ,1320,1342.9,1305.55,1319.1,1329,1334.25,1325.25,"1,475.00",958.55,1295696,1717115547,-
2005.csv,2005-05-30,EQ,1269.2,1333.05,1264,1269.2,1324,1319.1,1317.87,"1,475.00",958.55,2236648,2947603806,-
2005.csv,2005-05-27,EQ,1283,1299,1255.25,1290.05,1281,1269.2,1284.95,"1,475.00",958.55,920435,1182710350,-
2005.csv,2005-05-26,EQ,1258,1296,1251.15,1260.55,1282,1290.05,1275.41,"1,475.00",958.55,1222762,1559523840,-
2005.csv,2005-05-25,EQ,1229.7,1269.4,1215,1234.85,1256,1260.55,1248.17,"1,475.00",958.55,986809,1231703759,-
2005.csv,2005-05-24,EQ,1244.7,1244.7,1205.25,1223.8,1232,1234.85,1223.68,"1,475.00",958.55,766107,937469164.8,-
2005.csv,2005-05-23,EQ,1170,1234.9,1170,1169.65,1232.25,1223.8,1204.82,"1,475.00",958.55,1295252,1560540013,-
2005.csv,2005-05-20,EQ,1165,1174.7,1147.2,1162.5,1169.4,1169.65,1160.98,"1,475.00",958.55,408202,473915248.1,-
2005.csv,2005-05-19,EQ,1153.45,1172,1153.2,1142.7,1158.8,1162.5,1160.78,"1,475.00",958.55,457431,530977663.2,-
